BLOCKFACE_ID,LONGITUDE,LATITUDE,MS_SPACE_NUM,SS_SPACE_NUM,SPACE_NUM,OLD_RATE_AREA,OLD_RATE_AREA_id
220062,-122.38801176125,37.760581675,100,0.0,100.0,Area 3,1
220341,-122.41846691428573,37.758621100000006,0,7.0,7.0,Area 3,1
220342,-122.41848254428571,37.758713844285715,0,7.0,7.0,Area 3,1
220351,-122.42019537222222,37.75851671111112,0,18.0,18.0,Area 3,1
220352,-122.42007401800001,37.758617694666675,0,15.0,15.0,Area 3,1
221311,-122.41832058888889,37.75702348888889,0,9.0,9.0,Area 3,1
221312,-122.41839595,37.75711261666667,0,6.0,6.0,Area 3,1
221321,-122.41948388749998,37.75695352500001,0,8.0,8.0,Area 3,1
221322,-122.41996570555557,37.75701816111111,0,9.0,9.0,Area 3,1
221323,-122.42053752222222,37.7568901,0,9.0,9.0,Area 3,1
222071,-122.38884905375,37.757873155,64,0.0,64.0,Area 3,1
222072,-122.388731715,37.7579725425,34,0.0,34.0,-,0
222091,-122.39055354,37.75774739,1,0.0,1.0,-,0
222101,-122.39149645166667,37.757724671666665,26,0.0,26.0,-,0
222102,-122.3916145877778,37.75778370666667,90,0.0,90.0,Area 3,1
222311,-122.41707993999998,37.755482199999996,0,10.0,10.0,Area 3,1
222312,-122.41720625999999,37.75558478000001,0,5.0,5.0,Area 3,1
222313,-122.41813232857142,37.755418885714285,0,7.0,7.0,Area 3,1
222314,-122.41813605555555,37.755528822222225,0,9.0,9.0,Area 3,1
222321,-122.41928472857145,37.75534952857142,0,7.0,7.0,Area 3,1
222322,-122.419230125,37.7554629875,0,8.0,8.0,Area 3,1
222323,-122.42034615,37.75528565,0,8.0,8.0,Area 3,1
222324,-122.42040144,37.75539252,0,5.0,5.0,Area 3,1
223071,-122.38747063,37.75536966166667,46,0.0,46.0,Area 3,1
223081,-122.38849333142856,37.75531133285714,49,0.0,49.0,Area 3,1
223082,-122.38860975,37.755419929999995,66,0.0,66.0,Area 3,1
223111,-122.391452074,37.755151976,100,0.0,100.0,Area 3,1
223121,-122.392368407,37.755114147,100,0.0,100.0,Area 3,1
223122,-122.39237754999999,37.755184204,110,0.0,110.0,Area 3,1
223321,-122.41708486,37.75388058,0,5.0,5.0,Area 3,1
223322,-122.417185725,37.753968125,0,4.0,4.0,Area 3,1
223323,-122.41799273,37.753825940000006,0,10.0,10.0,Area 3,1
223324,-122.4180978125,37.7539132375,0,8.0,8.0,Area 3,1
223331,-122.41989710636362,37.75371133636364,0,11.0,11.0,Area 3,1
223332,-122.420130425,37.753790975,0,4.0,4.0,Area 3,1
223342,-122.421144414,37.75372992,0,5.0,5.0,Area 3,1
224271,-122.4077035,37.75282664444444,0,9.0,9.0,Area 3,1
224272,-122.40772610000002,37.75293544,0,5.0,5.0,Area 3,1
224281,-122.40842112499999,37.752783300000004,0,4.0,4.0,Area 3,1
224282,-122.40860502857142,37.75288235714286,0,7.0,7.0,Area 3,1
224283,-122.40950067142856,37.752718099999996,0,7.0,7.0,Area 3,1
224284,-122.40962482500001,37.752820775,0,4.0,4.0,Area 3,1
224291,-122.410486575,37.7526585625,0,8.0,8.0,Area 3,1
224292,-122.41031519999999,37.7527791,0,2.0,2.0,Area 3,1
224293,-122.41128140000001,37.75261054999999,0,6.0,6.0,Area 3,1
224294,-122.41146652857142,37.75270954285715,0,7.0,7.0,Area 3,1
224301,-122.41281572500002,37.75251853333334,0,12.0,12.0,Area 3,1
224302,-122.41304758,37.75261451999999,0,15.0,15.0,Area 3,1
224311,-122.4149774925,37.75238633875,0,8.0,8.0,Area 3,1
224312,-122.41531313636364,37.75247605454546,0,11.0,11.0,Area 3,1
224321,-122.4167590375,37.7522773875,0,8.0,8.0,Area 3,1
224322,-122.41674065,37.752388716666665,0,6.0,6.0,Area 3,1
224323,-122.41781052857144,37.75221308571429,0,7.0,7.0,Area 3,1
224331,-122.41963430666665,37.75210768499999,0,6.0,6.0,Area 3,1
224332,-122.41945429230768,37.752222676923076,0,13.0,13.0,Area 3,1
224371,-122.42691962857144,37.751670714285716,0,7.0,7.0,Area 3,1
224372,-122.42670233333332,37.75179395,0,6.0,6.0,Area 3,1
224381,-122.42821793333333,37.75159246666667,0,6.0,6.0,Area 3,1
224382,-122.42796135571429,37.75171811857143,0,7.0,7.0,Area 3,1
224383,-122.429126825,37.7515377125,0,8.0,8.0,Area 3,1
224384,-122.42907733333335,37.751650866666665,0,9.0,9.0,Area 3,1
224391,-122.43080707916666,37.751436420833336,0,24.0,24.0,Area 3,1
224392,-122.4303755375,37.75157265,0,8.0,8.0,Area 3,1
224401,-122.43302380944445,37.75122764666667,36,11.0,47.0,Area 3,1
224402,-122.43329195454545,37.75139678181819,0,11.0,11.0,Area 3,1
224411,-122.434439,37.751221699999995,0,7.0,7.0,Area 3,1
225131,-122.39190553625001,37.75255481375001,290,0.0,290.0,Area 3,1
225132,-122.39180663714285,37.752660709999994,92,0.0,92.0,Area 3,1
225331,-122.4170488433333,37.750667527500006,0,12.0,12.0,Area 3,1
225332,-122.41699617166667,37.7507643375,0,12.0,12.0,Area 3,1
225341,-122.41934953999998,37.75052881999999,0,10.0,10.0,Area 3,1
225342,-122.41938949999998,37.750620029411756,0,17.0,17.0,Area 3,1
226331,-122.41745325,37.749025399999994,0,2.0,2.0,Area 3,1
226332,-122.41752200500001,37.7491314,0,4.0,4.0,Area 3,1
226341,-122.41894745555555,37.74894514444445,0,9.0,9.0,Area 3,1
226342,-122.41927531250002,37.749018862499994,0,16.0,16.0,Area 3,1
229001,-122.42173466666668,37.743945266666664,0,9.0,9.0,Area 3,1
229002,-122.4215952625,37.7440639125,0,8.0,8.0,Area 3,1
229022,-122.4264825,37.74376405,0,2.0,2.0,Area 3,1
229031,-122.4268554,37.7436311,0,2.0,2.0,Area 3,1
300111,-122.410932875,37.752918324999996,0,4.0,4.0,Area 3,1
300112,-122.4110303,37.75284846666667,0,3.0,3.0,Area 3,1
300121,-122.41089980000001,37.75257135,0,2.0,2.0,Area 3,1
300122,-122.41099623333332,37.75249126666666,0,3.0,3.0,Area 3,1
301041,-122.40551665,37.71202727,0,1.0,1.0,Area 3,1
301042,-122.40560502,37.71207126,0,1.0,1.0,Area 3,1
302031,-122.4591218,37.78339856666667,0,3.0,3.0,Area 3,1
302042,-122.4587941,37.78155475,0,2.0,2.0,Area 3,1
302051,-122.45895305000002,37.7809943,0,2.0,2.0,-,0
302052,-122.45872659999998,37.7805467,0,1.0,1.0,Area 3,1
303051,-122.4470324,37.7701591,0,1.0,1.0,Area 3,1
303052,-122.4469014,37.77018270000001,0,1.0,1.0,Area 3,1
303061,-122.4469454,37.76972941,0,3.0,3.0,Area 3,1
303062,-122.44682134,37.76978744,0,5.0,5.0,Area 3,1
304011,-122.4205799,37.7891131,0,2.0,2.0,Area 3,1
304022,-122.42303303000001,37.78885861,0,10.0,10.0,Area 3,1
306171,-122.40247002285716,37.768617832857146,0,7.0,7.0,Area 3,1
306201,-122.40532384000001,37.76843953,0,7.0,7.0,Area 3,1
306202,-122.40530355333333,37.76856159333333,0,6.0,6.0,Area 3,1
306221,-122.40720974999998,37.7683395,0,8.0,8.0,Area 3,1
306222,-122.40720533749999,37.76844139999999,0,8.0,8.0,Area 3,1
320002,-122.40318380000001,37.7277981,0,3.0,3.0,Area 3,1
320011,-122.40380145,37.727523749999996,0,2.0,2.0,Area 3,1
321021,-122.46122748888891,37.77729107777778,0,9.0,9.0,Area 3,1
321022,-122.461141675,37.7774325,0,4.0,4.0,Area 3,1
321031,-122.46254888571427,37.777231071428574,0,7.0,7.0,Area 3,1
321032,-122.4624520925,37.777373,0,8.0,8.0,Area 3,1
321041,-122.46330681666667,37.77719665,0,6.0,6.0,Area 3,1
321042,-122.46354733333334,37.77732326666666,0,5.0,5.0,Area 3,1
321051,-122.46449496666666,37.77714265,0,6.0,6.0,Area 3,1
321052,-122.46474458333334,37.77726838333333,0,6.0,6.0,Area 3,1
321321,-122.49363990142857,37.77581482428572,0,7.0,7.0,Area 3,1
321322,-122.49369005000001,37.775950081999994,0,5.0,5.0,Area 3,1
321331,-122.494532134,37.77577407700001,135,1.0,136.0,Area 3,1
321332,-122.494823782,37.775898298,0,5.0,5.0,Area 3,1
321341,-122.49574817500002,37.775718499999996,0,8.0,8.0,Area 3,1
321342,-122.49574679999999,37.775856102666665,348,0.0,348.0,Area 3,1
321351,-122.496774596,37.775671589999995,0,10.0,10.0,Area 3,1
321352,-122.49663690000001,37.77581543636364,154,0.0,154.0,Area 3,1
321361,-122.49791471444445,37.77561946888889,0,9.0,9.0,Area 3,1
321362,-122.49790320000001,37.775757545454546,260,0.0,260.0,Area 3,1
321371,-122.49886426333335,37.775576052666665,287,0.0,287.0,Area 3,1
323001,-122.41991158,37.75672596333333,0,3.0,3.0,Area 3,1
323002,-122.42004405454546,37.75651555454545,0,11.0,11.0,Area 3,1
324001,-122.3997903,37.791999625,0,4.0,4.0,Area 1,2
324031,-122.4002817666667,37.79437848333333,0,6.0,6.0,-,0
324042,-122.40035258333332,37.79560393333333,0,6.0,6.0,Area 1,2
324052,-122.40050756250001,37.796342275,0,8.0,8.0,Area 1,2
324061,-122.40085779999998,37.797235375,0,4.0,4.0,Area 2,3
324062,-122.40068954444445,37.79719263333333,0,9.0,9.0,Area 2,3
324071,-122.4009982,37.79791948,0,5.0,5.0,Area 2,3
324072,-122.40091952499999,37.79832525,0,4.0,4.0,Area 2,3
324082,-122.40107553800001,37.79911542999999,0,10.0,10.0,Area 3,1
324091,-122.401384795,37.79983663,0,6.0,6.0,Area 3,1
324092,-122.40127500833334,37.80008932666667,0,6.0,6.0,Area 3,1
324101,-122.40161351777776,37.800982527777784,0,9.0,9.0,Area 3,1
324102,-122.40142614750002,37.80084846125,0,8.0,8.0,Area 3,1
324111,-122.40176353285713,37.80175170571429,0,7.0,7.0,Area 3,1
324112,-122.40164044888888,37.80192218222223,0,9.0,9.0,Area 3,1
324121,-122.40197512,37.80281033,0,4.0,4.0,Area 3,1
324122,-122.40180894833334,37.80278564583334,0,12.0,12.0,Area 3,1
325031,-122.41278663133332,37.80564879533333,0,15.0,15.0,Area 4,4
325032,-122.41278523333334,37.805797541666664,0,12.0,12.0,Area 4,4
325041,-122.41436992631581,37.80544971578948,0,19.0,19.0,Area 4,4
325042,-122.41431912727275,37.80560307272728,0,11.0,11.0,Area 4,4
325052,-122.41595595199998,37.805402309333324,0,15.0,15.0,Area 4,4
326011,-122.41205531,37.80767047,1,0.0,1.0,-,0
326022,-122.41279774,37.80768782,0,5.0,5.0,Area 4,4
326032,-122.41487174000001,37.80742267,0,10.0,10.0,Area 4,4
326042,-122.41639399999997,37.80723697857143,0,14.0,14.0,Area 4,4
326052,-122.41871596666668,37.80694053333334,0,3.0,3.0,Area 4,4
326061,-122.42017422999997,37.80663774,0,5.0,5.0,Area 4,4
326062,-122.419428,37.80685323333333,0,6.0,6.0,Area 4,4
326071,-122.42133787333333,37.80648385333334,0,15.0,15.0,Area 4,4
326072,-122.4215507157895,37.80659753684212,0,19.0,19.0,Area 4,4
326081,-122.42297071125,37.80627624562499,0,16.0,16.0,Area 4,4
326082,-122.42280897125,37.806419162500006,0,8.0,8.0,Area 4,4
327001,-122.3992449222222,37.79872833333333,0,9.0,9.0,Area 3,1
327002,-122.39928466666667,37.79888618333333,0,12.0,12.0,-,0
327011,-122.40029730625,37.798594245000004,0,8.0,8.0,Area 3,1
327012,-122.40040353333332,37.7987434,0,9.0,9.0,Area 3,1
327021,-122.40153663999999,37.79843696,0,5.0,5.0,Area 3,1
327022,-122.40167955714286,37.798581414285714,0,7.0,7.0,Area 3,1
327031,-122.40297926363637,37.798254709090905,0,11.0,11.0,Area 3,1
327032,-122.40302391818182,37.79841008181818,0,11.0,11.0,Area 3,1
327041,-122.40475571142858,37.79802806714286,0,7.0,7.0,Area 3,1
327042,-122.40447890714287,37.79822332428571,0,7.0,7.0,Area 3,1
327051,-122.40589572,37.79788327,0,1.0,1.0,Area 3,1
327052,-122.40587216666667,37.798045800000004,0,3.0,3.0,Area 3,1
327062,-122.40776615999998,37.797813839999996,0,5.0,5.0,-,0
327071,-122.4096081153846,37.79742153846154,0,13.0,13.0,Area 3,1
327072,-122.40917645555555,37.79763726666667,0,9.0,9.0,Area 3,1
327081,-122.410476175,37.797224775,0,4.0,4.0,-,0
327141,-122.42115528333333,37.79593853333333,0,6.0,6.0,Area 3,1
327142,-122.42138745,37.796078550000004,0,2.0,2.0,Area 3,1
327151,-122.4220993,37.7958194,0,1.0,1.0,Area 3,1
327152,-122.422176,37.795977736666664,0,3.0,3.0,Area 3,1
328001,-122.39648871428572,37.79180351428572,0,7.0,7.0,Area 1,2
328002,-122.39604768333334,37.791218443333335,0,3.0,3.0,Area 1,2
328011,-122.39462266000001,37.79032518,0,5.0,5.0,-,0
328012,-122.39481571428573,37.790235800000005,0,7.0,7.0,Area 1,2
328021,-122.39342880434782,37.7893698173913,0,23.0,23.0,Area 1,2
328022,-122.39351954333334,37.78919873666667,0,3.0,3.0,Area 1,2
328031,-122.39217940777777,37.78837003666667,0,9.0,9.0,Area 1,2
329001,-122.44966685,37.769436150000004,0,2.0,2.0,Area 3,1
329002,-122.44954011,37.76948049333333,0,3.0,3.0,Area 3,1
330021,-122.39152815454545,37.78215296363636,0,11.0,11.0,Area 1,2
330022,-122.3918223625,37.7821627375,0,8.0,8.0,-,0
330031,-122.3931590292308,37.78086560884614,0,26.0,26.0,Area 1,2
330032,-122.3927817583333,37.78140590833333,0,12.0,12.0,Area 1,2
330034,-122.39382282307693,37.78058247692308,0,13.0,13.0,-,0
330041,-122.39540403826089,37.77909114521739,0,23.0,23.0,Area 1,2
330042,-122.395586918125,37.779188851875,0,16.0,16.0,Area 1,2
330051,-122.39763768272726,37.77732199666667,0,33.0,33.0,-,0
330052,-122.39747803499999,37.777698074999996,0,20.0,20.0,Area 2,3
330061,-122.399205589,37.776089566,0,10.0,10.0,Area 3,1
330062,-122.39917611625,37.776326125,0,8.0,8.0,Area 3,1
330071,-122.40228285764704,37.77366090882352,0,17.0,17.0,Area 3,1
330072,-122.40188869333333,37.77421495333333,0,15.0,15.0,Area 3,1
330081,-122.40414555000001,37.7721905464706,0,17.0,17.0,Area 3,1
330082,-122.404088234,37.7724752615,0,20.0,20.0,-,0
330091,-122.40611973809526,37.77062605714285,0,21.0,21.0,Area 3,1
330092,-122.40632311952379,37.77070843714286,0,21.0,21.0,Area 3,1
331031,-122.39278292222222,37.7836331,0,18.0,18.0,Area 1,2
331032,-122.39275902185187,37.783796976666665,0,27.0,27.0,Area 1,2
331041,-122.394049498,37.78260565400001,0,15.0,15.0,Area 1,2
331042,-122.39458235049999,37.78244156899999,0,20.0,20.0,Area 1,2
331043,-122.39514882857144,37.78173470714285,0,14.0,14.0,Area 1,2
331051,-122.39664573888892,37.780554550000005,0,18.0,18.0,Area 1,2
331052,-122.3973315111111,37.78027178888889,0,9.0,9.0,Area 1,2
331061,-122.39902672470586,37.778674635294124,0,17.0,17.0,Area 2,3
331062,-122.39935370333335,37.77867483533333,0,15.0,15.0,Area 2,3
331101,-122.407814,37.77173083999999,0,10.0,10.0,Area 3,1
331161,-122.41046200625,37.76625970625,0,16.0,16.0,Area 3,1
331162,-122.41061750833335,37.76607057499999,0,12.0,12.0,Area 3,1
331192,-122.4102795876923,37.762491215384614,0,13.0,13.0,Area 3,1
331261,-122.40902345,37.752666000000005,0,2.0,2.0,Area 3,1
332001,-122.43456926666666,37.72463076666667,0,3.0,3.0,-,0
332002,-122.4345986,37.7245295,0,2.0,2.0,Area 3,1
333232,-122.40361756125,37.71155043,0,8.0,8.0,Area 3,1
334181,-122.43011494555554,37.78684069111111,0,9.0,9.0,Area 3,1
334182,-122.43001377666667,37.78701206666667,0,3.0,3.0,Area 3,1
334291,-122.43221664000002,37.797231999999994,0,5.0,5.0,Area 3,1
334292,-122.43209895,37.797321700000005,0,4.0,4.0,Area 3,1
334301,-122.43230753333334,37.797681833333336,0,3.0,3.0,Area 3,1
334302,-122.43218727499999,37.797758775000005,0,4.0,4.0,Area 3,1
335002,-122.40389775000001,37.72894578333333,0,6.0,6.0,Area 3,1
335011,-122.40427609999999,37.72872966666667,0,3.0,3.0,Area 3,1
335012,-122.40438173333332,37.728817666666664,0,3.0,3.0,Area 3,1
336021,-122.40121382,37.791063455,0,2.0,2.0,Area 1,2
336042,-122.40478214999999,37.790730225,0,4.0,4.0,Area 1,2
336051,-122.40603055,37.790435349999996,0,2.0,2.0,Area 1,2
336052,-122.40655515799999,37.790504369999994,0,5.0,5.0,Area 1,2
336061,-122.40802218333334,37.79018403333333,0,6.0,6.0,Area 1,2
336062,-122.40803719,37.79031751,0,10.0,10.0,Area 1,2
336071,-122.41002488,37.7899329,0,5.0,5.0,Area 1,2
336072,-122.40956758,37.79012618,0,5.0,5.0,Area 1,2
336081,-122.4110770375,37.7898013375,0,8.0,8.0,Area 1,2
336082,-122.41151374444445,37.78988217777777,0,9.0,9.0,Area 1,2
336111,-122.415902032,37.789185898,0,10.0,10.0,Area 3,1
336112,-122.41628666222222,37.78927274333333,0,9.0,9.0,Area 3,1
336121,-122.41789481583332,37.78893167249999,0,12.0,12.0,Area 3,1
336122,-122.4179618275,37.789058196666666,0,12.0,12.0,Area 3,1
336131,-122.41949711222225,37.78872758666666,0,9.0,9.0,Area 3,1
336132,-122.41949608333333,37.78886330000001,0,12.0,12.0,Area 3,1
336141,-122.42089792857142,37.78855585714286,0,7.0,7.0,Area 3,1
336142,-122.4207935875,37.78870475,0,8.0,8.0,Area 3,1
336151,-122.42288631666666,37.788302225,0,6.0,6.0,-,0
336152,-122.42267987,37.788464149999996,0,10.0,10.0,Area 3,1
336251,-122.43968636666666,37.78615943333333,0,3.0,3.0,Area 3,1
336261,-122.44072298333332,37.786027598666664,0,15.0,15.0,-,0
336262,-122.44036405,37.78620885,0,2.0,2.0,Area 3,1
337001,-122.39187663333333,37.73237796666667,0,3.0,3.0,Area 3,1
338052,-122.43326406249997,37.733488937500006,0,8.0,8.0,Area 3,1
338062,-122.43459222857142,37.73375227142857,0,7.0,7.0,Area 3,1
339011,-122.39242760928572,37.776404889999995,0,14.0,14.0,-,0
339012,-122.39232503333335,37.77668942916666,0,24.0,24.0,Area 3,1
339021,-122.3947412609091,37.77459956636363,0,22.0,22.0,Area 3,1
339031,-122.3966707446667,37.77307735166667,0,30.0,30.0,Area 3,1
339041,-122.39844466949998,37.77167749,0,20.0,20.0,Area 3,1
339042,-122.39913297533332,37.771318762666674,0,15.0,15.0,Area 3,1
340001,-122.39693958170733,37.77666103682927,117,14.0,131.0,Area 2,3
340002,-122.39704844565215,37.776780359275364,82,54.0,136.0,Area 2,3
340011,-122.39864302805556,37.77532070750001,163,0.0,163.0,Area 3,1
341001,-122.42094908333335,37.773345549999995,0,6.0,6.0,Area 3,1
341002,-122.42027168125001,37.77271546875001,0,16.0,16.0,Area 3,1
350011,-122.39809246666668,37.79337045,0,6.0,6.0,Area 1,2
350012,-122.3979372,37.793543199999995,0,2.0,2.0,Area 1,2
350022,-122.399426955,37.79335199,0,2.0,2.0,Area 1,2
350061,-122.40520525714285,37.79245655714286,0,7.0,7.0,Area 1,2
350062,-122.40530180909087,37.79260356454545,0,11.0,11.0,Area 1,2
350071,-122.40686046428573,37.79224947857142,0,14.0,14.0,Area 2,3
350072,-122.40677739857142,37.792419792142866,0,14.0,14.0,Area 2,3
350092,-122.4100139,37.7920205,0,7.0,7.0,Area 2,3
350141,-122.41859113999999,37.79075358,0,5.0,5.0,Area 3,1
350142,-122.4183898357143,37.7909445,0,14.0,14.0,Area 3,1
350151,-122.41970894,37.79061774,0,5.0,5.0,Area 3,1
350152,-122.41988169090911,37.79076545454546,0,11.0,11.0,Area 3,1
350161,-122.421174175,37.790431575,0,4.0,4.0,Area 3,1
350162,-122.42118106666668,37.790600366666666,0,3.0,3.0,Area 3,1
350171,-122.42316202500001,37.79017895,0,4.0,4.0,Area 3,1
350172,-122.42312062500001,37.790353875,0,4.0,4.0,Area 3,1
350231,-122.43356293333333,37.78885666666667,0,3.0,3.0,Area 3,1
350241,-122.43452675,37.78873405,0,2.0,2.0,Area 3,1
350242,-122.43490836060604,37.7890650030303,804,3.0,807.0,Area 3,1
350281,-122.44154502500001,37.787841112500004,0,8.0,8.0,Area 3,1
350282,-122.44146457777778,37.78802104444444,0,9.0,9.0,Area 3,1
350321,-122.44785052142858,37.787047292857146,0,14.0,14.0,Area 3,1
350322,-122.4482868,37.7871531,0,2.0,2.0,Area 3,1
350331,-122.4492466,37.786869635,0,20.0,20.0,Area 3,1
350341,-122.45091747096772,37.78660413870968,0,31.0,31.0,Area 3,1
350342,-122.45117572499998,37.7867771,0,8.0,8.0,Area 3,1
350351,-122.45252979375002,37.78639892187499,0,32.0,32.0,Area 3,1
350352,-122.45319377,37.78652024,0,3.0,3.0,Area 3,1
350361,-122.45381476571428,37.78628819857143,0,7.0,7.0,Area 3,1
350362,-122.45422058571428,37.78638952142857,0,14.0,14.0,Area 3,1
350372,-122.45580735307693,37.78618751153846,0,13.0,13.0,Area 3,1
351001,-122.449678,37.76578189999999,0,1.0,1.0,Area 3,1
352041,-122.43474099999997,37.76155655625001,42,6.0,48.0,Area 3,1
352042,-122.43515356250002,37.7614628125,0,8.0,8.0,Area 3,1
352051,-122.43480744272728,37.75992371636364,0,11.0,11.0,Area 3,1
352052,-122.435014296,37.759966051,0,10.0,10.0,Area 3,1
352121,-122.43403267999997,37.75154528,0,5.0,5.0,Area 3,1
352122,-122.4341827,37.75149945,0,2.0,2.0,Area 3,1
352131,-122.43394147090912,37.75088594272727,0,11.0,11.0,Area 3,1
352132,-122.43413624,37.75080084,0,5.0,5.0,Area 3,1
352141,-122.4338899,37.75034945,0,4.0,4.0,Area 3,1
353001,-122.41919996999998,37.786409,0,10.0,10.0,Area 3,1
353011,-122.42082549999999,37.7862055,0,1.0,1.0,Area 3,1
354201,-122.43723969999999,37.80062705,0,10.0,10.0,Area 3,1
354202,-122.43698985,37.80078315,0,4.0,4.0,Area 3,1
354204,-122.43773166285715,37.80068924142858,0,7.0,7.0,Area 3,1
354211,-122.43878198166668,37.800431800000005,0,12.0,12.0,Area 3,1
354212,-122.43880907500001,37.80055282499999,0,12.0,12.0,Area 3,1
354221,-122.44030432666666,37.80023886666666,0,15.0,15.0,Area 3,1
354222,-122.43994347125002,37.80040919625,0,8.0,8.0,Area 3,1
354224,-122.44076473428572,37.800305187142854,0,7.0,7.0,Area 3,1
354231,-122.44236145,37.7999774125,0,8.0,8.0,Area 3,1
354232,-122.44187241875,37.8001641,0,8.0,8.0,Area 3,1
354241,-122.44316169333332,37.79987558333333,0,6.0,6.0,Area 3,1
354242,-122.44335966666667,37.799974866666666,0,3.0,3.0,Area 3,1
355021,-122.42874690000001,37.76651105,0,4.0,4.0,Area 3,1
355022,-122.42897746999999,37.76665568,0,10.0,10.0,Area 3,1
355111,-122.42736525000001,37.7519543,0,2.0,2.0,Area 3,1
355171,-122.42646735,37.74252045,0,2.0,2.0,Area 3,1
355172,-122.42671863333332,37.743249255555554,0,9.0,9.0,Area 3,1
356332,-122.41702472142856,37.74829274285714,0,14.0,14.0,Area 3,1
356342,-122.4197681,37.74823609999999,0,3.0,3.0,Area 3,1
357061,-122.43351092500001,37.73445395,0,4.0,4.0,Area 3,1
357062,-122.43339315,37.734557949999996,0,4.0,4.0,Area 3,1
357071,-122.43407909999999,37.7344678,0,2.0,2.0,Area 3,1
357072,-122.434115,37.7345667,0,2.0,2.0,Area 3,1
359012,-122.39729463,37.79544557,0,10.0,10.0,-,0
359022,-122.39845200625001,37.795346777499994,0,8.0,8.0,Area 1,2
359032,-122.39977346999999,37.79517839,0,10.0,10.0,Area 1,2
359042,-122.401021575,37.79496465,0,8.0,8.0,Area 1,2
359052,-122.402240945,37.794851125,0,2.0,2.0,Area 1,2
359061,-122.40368383333335,37.7945563,0,3.0,3.0,Area 1,2
359071,-122.40521749999998,37.794360260000005,0,5.0,5.0,Area 2,3
359072,-122.40591766666667,37.79435243333334,0,3.0,3.0,Area 2,3
359081,-122.40687463000002,37.79415008,0,10.0,10.0,Area 2,3
359082,-122.40680534285714,37.79423954285714,0,7.0,7.0,Area 2,3
359091,-122.40889315,37.793893483333335,0,12.0,12.0,Area 3,1
359092,-122.40853927857142,37.79401967857142,0,14.0,14.0,Area 3,1
359161,-122.42017761428573,37.7924406,0,7.0,7.0,Area 3,1
359162,-122.42014367333333,37.79255269833333,0,12.0,12.0,Area 3,1
359171,-122.42182944666666,37.792230655833336,0,12.0,12.0,Area 3,1
359172,-122.42171665,37.792352775,0,12.0,12.0,Area 3,1
359241,-122.43331996428572,37.79076128571428,0,14.0,14.0,Area 3,1
359242,-122.43282914,37.79094818,0,5.0,5.0,Area 3,1
359244,-122.43397206666667,37.7908028,0,3.0,3.0,Area 3,1
359251,-122.43448183999999,37.79062184,0,5.0,5.0,Area 3,1
360001,-122.45946413076922,37.78310109230769,0,13.0,13.0,Area 3,1
360002,-122.45974653333333,37.783236949999996,0,6.0,6.0,Area 3,1
360011,-122.46066274117648,37.783046123529424,0,17.0,17.0,Area 3,1
360012,-122.46063903,37.783195985,0,6.0,6.0,Area 3,1
360021,-122.4616359923077,37.78300136153847,0,13.0,13.0,Area 3,1
360022,-122.4618573857143,37.783140085714294,0,7.0,7.0,Area 3,1
360031,-122.4627838529412,37.7829488117647,0,17.0,17.0,Area 3,1
360032,-122.46291417500001,37.783091375,0,8.0,8.0,Area 3,1
360041,-122.46375774545453,37.78290393636364,0,11.0,11.0,Area 3,1
360042,-122.46384098888888,37.78304887777777,0,9.0,9.0,Area 3,1
360051,-122.4648503181818,37.78285360909091,0,11.0,11.0,Area 3,1
360052,-122.465126884,37.782990082000005,0,5.0,5.0,Area 3,1
360061,-122.46592778571427,37.78280414285714,0,7.0,7.0,Area 3,1
360062,-122.46614611666666,37.78294263333333,0,6.0,6.0,Area 3,1
360071,-122.46709124117648,37.78275126470588,0,17.0,17.0,Area 3,1
360072,-122.46716425714287,37.78289601428572,0,7.0,7.0,Area 3,1
360081,-122.46800786666665,37.782708783333334,0,12.0,12.0,Area 3,1
360082,-122.468240525,37.782846424999995,0,8.0,8.0,Area 3,1
360091,-122.46919773625,37.7826537225,0,8.0,8.0,Area 3,1
360092,-122.46940765833334,37.78279308333333,0,12.0,12.0,Area 3,1
360101,-122.47014991666668,37.782610150000004,0,6.0,6.0,-,0
360102,-122.47032634874999,37.782750465,0,16.0,16.0,-,0
360111,-122.47143446250001,37.7825511625,0,8.0,8.0,Area 3,1
360112,-122.4715263076923,37.782695269230764,0,13.0,13.0,Area 3,1
360181,-122.47894604625,37.78221902125,0,8.0,8.0,Area 3,1
360182,-122.47904068000001,37.78235229333334,0,15.0,15.0,Area 3,1
360191,-122.479902125,37.78217675,0,4.0,4.0,Area 3,1
360192,-122.48015033333334,37.78230365555556,0,9.0,9.0,Area 3,1
360201,-122.48114418571427,37.782119928571426,0,7.0,7.0,Area 3,1
360202,-122.48119321666667,37.782255,0,6.0,6.0,Area 3,1
360211,-122.48196260000002,37.78207975,0,4.0,4.0,Area 3,1
360212,-122.48224104285714,37.78220423571428,0,14.0,14.0,Area 3,1
360221,-122.48324163272727,37.782026529090906,0,11.0,11.0,Area 3,1
360222,-122.4832405714286,37.78216392857143,0,14.0,14.0,Area 3,1
360231,-122.484318522,37.78197677199999,0,10.0,10.0,Area 3,1
360232,-122.48440547800001,37.78211030599999,0,10.0,10.0,Area 3,1
360241,-122.4853791625,37.78192783750001,0,8.0,8.0,Area 3,1
360242,-122.48544413214286,37.78206239785714,0,14.0,14.0,Area 3,1
361061,-122.4486049,37.769591600000005,0,3.0,3.0,Area 3,1
